#D = 0.192000, cgrav = 12.000000, Ts = 0.0019704069123315, At = 0.0289529112545519, yt = 0.1919949445239173 
#A                  h(A)                   I(A)                  c(A)                  phi(A)                  A(phi(A))                  A(h(A))   htrue(A)
0.0266570316487594   0.1663925132373657    0.0202063931307690   0.6198396639324567   1.3003311971195279   0.0266570316499078   0.0266570316487594    0.1663925132373658
0.0267102129430812   0.1668012592663847    0.0203132801334163   0.6225765933865288   1.3015692728354964   0.0267102129438308   0.0267102129430812    0.1668012592663847
0.0267626693941902   0.1672072101829190    0.0204196463449137   0.6253429658828822   1.3027934598900288   0.0267626693945084   0.0267626693941902    0.1672072101829190
0.0268144018626076   0.1676103499607215    0.0205254818021639   0.6281395091972269   1.3040037745648048   0.0268144018624750   0.0268144018626076    0.1676103499607215
0.0268654113231794   0.1680106626845241    0.0206307766101866   0.6309669731967139   1.3052002338237361   0.0268654113225912   0.0268654113231794    0.1680106626845241
0.0269156988649235   0.1684081325506660    0.0207355209435298   0.6338261307023532   1.3063828553205203   0.0269156988638894   0.0269156988649235    0.1684081325506660
0.0269652656908566   0.1688027438677173    0.0208397050476558   0.6367177783931731   1.3075516574063011   0.0269652656894012   0.0269652656908566    0.1688027438677173
0.0270141131178051   0.1691944810570991    0.0209433192403003   0.6396427377545314   1.3087066591374408   0.0270141131159673   0.0270141131178051    0.1691944810570990
0.0270622425761968   0.1695833286536977    0.0210463539128069   0.6426018560731601   1.3098478802834013   0.0270622425740286   0.0270622425761968    0.1695833286536976
0.0271096556098350   0.1699692713064758    0.0211487995314334   0.6455960074816902   1.3109753413347403   0.0271096556074002   0.0271096556098350    0.1699692713064758
0.0271563538756547   0.1703522937790785    0.0212506466386319   0.6486260940555993   1.3120890635112255   0.0271563538730272   0.0271563538756547    0.1703522937790784
0.0272023391434613   0.1707323809504343    0.0213518858543018   0.6516930469657308   1.3131890687700645   0.0272023391407226   0.0272023391434613    0.1707323809504342
0.0272476132956506   0.1711095178153525    0.0214525078770144   0.6547978276897400   1.3142753798142595   0.0272476132928876   0.0272476132956506    0.1711095178153524
0.0272921783269118   0.1714836894851155    0.0215525034852101   0.6579414292860795   1.3153480201010841   0.0272921783242140   0.0272921783269118    0.1714836894851154
0.0273360363439127   0.1718548811880664    0.0216518635383675   0.6611248777343709   1.3164070138506885   0.0273360363413693   0.0273360363439127    0.1718548811880663
0.0273791895649667   0.1722230782701923    0.0217505789781438   0.6643492333463106   1.3174523860548344   0.0273791895626637   0.0273791895649667    0.1722230782701922
0.0274216403196826   0.1725882661957029    0.0218486408294861   0.6676155922515332   1.3184841624857639   0.0274216403177000   0.0274216403196826    0.1725882661957028
0.0274633910485970   0.1729504305476042    0.0219460402017138   0.6709250879632063   1.3195023697052044   0.0274633910470061   0.0274633910485970    0.1729504305476042
0.0275044443027884   0.1733095570282677    0.0220427682895724   0.6742788930284574   1.3205070350735135   0.0275044443016492   0.0275044443027884    0.1733095570282677
0.0275448027434749   0.1736656314599950    0.0221388163742563   0.6776782207691455   1.3214981867589679   0.0275448027428339   0.0275448027434749    0.1736656314599949
0.0275844691415936   0.1740186397855771    0.0222341758244033   0.6811243271188682   1.3224758537471997   0.0275844691414820   0.0275844691415936    0.1740186397855770
0.0276234463773631   0.1743685680688496    0.0223288380970577   0.6846185125625883   1.3234400658507830   0.0276234463777955   0.0276234463773631    0.1743685680688497
0.0276617374398288   0.1747154024952434    0.0224227947386041   0.6881621241857213   1.3243908537189768   0.0276617374408023   0.0276617374398288    0.1747154024952434
0.0276993454263908   0.1750591293723290    0.0225160373856705   0.6917565578400681   1.3253282488476255   0.0276993454278845   0.0276993454263908    0.1750591293723290
0.0277362735423147   0.1753997351303579    0.0226085577660003   0.6954032604345731   1.3262522835892259   0.0277362735442903   0.0277362735423147    0.1753997351303579
0.0277725251002258   0.1757372063227980    0.0227003476992943   0.6991037323595005   1.3271629911631595   0.0277725251026281   0.0277725251002258    0.1757372063227980
0.0278081035195855   0.1760715296268644    0.0227913990980206   0.7028595300533275   1.3280604056661010   0.0278081035223440   0.0278081035195855    0.1760715296268645
0.0278430123261518   0.1764026918440455    0.0228817039681944   0.7066722687224029   1.3289445620826017   0.0278430123291825   0.0278430123261518    0.1764026918440456
0.0278772551514220   0.1767306799006242    0.0229712544101259   0.7105436252242492   1.3298154962958615   0.0278772551546302   0.0278772551514220    0.1767306799006242
0.0279108357320599   0.1770554808481934    0.0230600426191367   0.7144753411262811   1.3306732450986831   0.0279108357353425   0.0279108357320599    0.1770554808481934
0.0279437579093053   0.1773770818641680    0.0231480608862448   0.7184692259527199   1.3315178462046291   0.0279437579125544   0.0279437579093053    0.1773770818641680
0.0279760256283675   0.1776954702522904    0.0232353015988178   0.7225271606335455   1.3323493382593727   0.0279760256314736   0.0279760256283675    0.1776954702522904
0.0280076429378022   0.1780106334431323    0.0233217572411945   0.7266511011705420   1.3331677608522634   0.0280076429406582   0.0280076429378022    0.1780106334431323
0.0280386139888726   0.1783225589945906    0.0234074203952744   0.7308430825367814   1.3339731545281006   0.0280386139913769   0.0280386139888726    0.1783225589945906
0.0280689430348935   0.1786312345923786    0.0234922837410749   0.7351052228273360   1.3347655607991342   0.0280689430369539   0.0280689430348935    0.1786312345923786
0.0280986344305595   0.1789366480505122    0.0235763400572572   0.7394397276806044   1.3355450221572915   0.0280986344320966   0.0280986344305595    0.1789366480505122
0.0281276926312579   0.1792387873117910    0.0236595822216195   0.7438488949913572   1.3363115820866436   0.0281276926322077   0.0281276926312579    0.1792387873117910
0.0281561221923646   0.1795376404482745    0.0237420032115582   0.7483351199385544   1.3370652850761171   0.0281561221926816   0.0281561221923646    0.1795376404482745
0.0281839277685251   0.1798331956617524    0.0238235961044970   0.7529009003531063   1.3378061766324612   0.0281839277681841   0.0281839277685251    0.1798331956617523
0.0282111141129195   0.1801254412842110    0.0239043540782836   0.7575488424531018   1.3385343032934800   0.0282111141119169   0.0282111141129195    0.1801254412842109
0.0282376860765113   0.1804143657782935    0.0239842704115542   0.7622816669766312   1.3392497126415395   0.0282376860748662   0.0282376860765113    0.1804143657782934
0.0282636486072824   0.1806999577377556    0.0240633384840660   0.7671022157452193   1.3399524533173623   0.0282636486050363   0.0282636486072824    0.1806999577377555
0.0282890067494509   0.1809822058879157    0.0241415517769971   0.7720134586940930   1.3406425750341175   0.0282890067466671   0.0282890067494509    0.1809822058879157
0.0283137656426748   0.1812610990861003    0.0242189038732147   0.7770185014090641   1.3413201285918239   0.0283137656394369   0.0283137656426748    0.1812610990861003
0.0283379305212408   0.1815366263220834    0.0242953884575103   0.7821205932137726   1.3419851658920730   0.0283379305176502   0.0283379305212408    0.1815366263220833
0.0283615067132370   0.1818087767185214    0.0243709993168037   0.7873231358554633   1.3426377399530915   0.0283615067094103   0.0283615067132370    0.1818087767185213
0.0283844996397122   0.1820775395313827    0.0244457303403146   0.7926296928423893   1.3432779049251566   0.0283844996357774   0.0283844996397122    0.1820775395313827
0.0284069148138194   0.1823429041503717    0.0245195755197015   0.7980439994914499   1.3439057161063765   0.0284069148099118   0.0284069148138194    0.1823429041503716
0.0284287578399457   0.1826048600993475    0.0245925289491700   0.8035699737508482   1.3445212299588594   0.0284287578362032   0.0284287578399457    0.1826048600993475
0.0284500344128267   0.1828633970367379    0.0246645848255482   0.8092117278694481   1.3451245041252831   0.0284500344093854   0.0284500344128267    0.1828633970367379
0.0284707503166476   0.1831185047559473    0.0247357374483306   0.8149735809923035   1.3457155974458890   0.0284707503136368   0.0284707503166476    0.1831185047559472
0.0284909114241297   0.1833701731857596    0.0248059812196909   0.8208600727705373   1.3462945699759192   0.0284909114216671   0.0284909114241297    0.1833701731857596
0.0285105236956034   0.1836183923907363    0.0248753106444623   0.8268759780835938   1.3468614830035179   0.0285105236937902   0.0285105236956034    0.1836183923907363
0.0285295931780662   0.1838631525716081    0.0249437203300876   0.8330263229829903   1.3474163990681240   0.0285295931769833   0.0285295931780662    0.1838631525716081
0.0285481260042285   0.1841044440656622    0.0250112049865371   0.8393164019792156   1.3479593819793783   0.0285481260039329   0.0285481260042285    0.1841044440656622
0.0285661283915451   0.1843422573471236    0.0250777594261962   0.8457517968076522   1.3484904968365707   0.0285661283920665   0.0285661283915451    0.1843422573471236
0.0285836066412330   0.1845765830275310    0.0251433785637213   0.8523383968254814   1.3490098100486625   0.0285836066425723   0.0285836066412330    0.1845765830275310
0.0286005671372767   0.1848074118561080    0.0252080574158658   0.8590824212098634   1.3495173893549077   0.0286005671394049   0.0286005671372767    0.1848074118561080
0.0286170163454199   0.1850347347201275    0.0252717911012751   0.8659904431484990   1.3500133038461148   0.0286170163482779   0.0286170163454199    0.1850347347201275
0.0286329608121449   0.1852585426452721    0.0253345748402513   0.8730694162375338   1.3504976239865780   0.0286329608156445   0.0286329608121449    0.1852585426452721
0.0286484071636382   0.1854788267959882    0.0253964039544879   0.8803267033288905   1.3509704216367240   0.0286484071676647   0.0286484071636382    0.1854788267959882
0.0286633621047445   0.1856955784758347    0.0254572738667747   0.8877701081003672   1.3514317700765122   0.0286633621091599   0.0286633621047445    0.1856955784758348
0.0286778324179080   0.1859087891278265    0.0255171801006727   0.8954079096575794   1.3518817440296358   0.0286778324225551   0.0286778324179080    0.1859087891278265
0.0286918249621014   0.1861184503347719    0.0255761182801599   0.9032489005180806   1.3523204196885721   0.0286918249668092   0.0286918249621014    0.1861184503347719
0.0287053466717423   0.1863245538196056    0.0256340841292477   0.9113024283755526   1.3527478747405381   0.0287053466763322   0.0287053466717423    0.1863245538196057
0.0287184045555989   0.1865270914457150    0.0256910734715689   0.9195784420969135   1.3531641883944068   0.0287184045598911   0.0287184045555989    0.1865270914457150
0.0287310056956825   0.1867260552172613    0.0257470822299360   0.9280875424690412   1.3535694414086492   0.0287310056995031   0.0287310056956825    0.1867260552172613
0.0287431572461300   0.1869214372794955    0.0258021064258726   0.9368410382859506   1.3539637161203690   0.0287431572493177   0.0287431572461300    0.1869214372794955
0.0287548664320733   0.1871132299190683    0.0258561421791154   0.9458510084537224   1.3543470964755080   0.0287548664344868   0.0287548664320733    0.1871132299190683
0.0287661405484989   0.1873014255643348    0.0259091857070893   0.9551303708915903   1.3547196680602993   0.0287661405500229   0.0287661405484989    0.1873014255643348
0.0287769869590960   0.1874860167856530    0.0259612333243547   0.9646929591261432   1.3550815181340634   0.0287769869596470   0.0287769869590960    0.1874860167856530
0.0287874130950932   0.1876669962956777    0.0260122814420279   0.9745536076149925   1.3554327356634372   0.0287874130946244   0.0287874130950932    0.1876669962956777
0.0287974264540857   0.1878443569496478    0.0260623265671744   0.9847282470008636   1.3557734113581532   0.0287974264525902   0.0287974264540857    0.1878443569496477
0.0288070345988506   0.1880180917456681    0.0261113653021760   0.9952340106916797   1.3561036377084759   0.0288070345963635   0.0288070345988506    0.1880180917456681
0.0288162451561532   0.1881881938249866    0.0261593943440718   1.0060893543937615   1.3564235090244328   0.0288162451527522   0.0288162451561532    0.1881881938249865
0.0288250658155426   0.1883546564722643    0.0262064104838736   1.0173141905007979   1.3567331214769793   0.0288250658113461   0.0288250658155426    0.1883546564722642
0.0288335043281371   0.1885174731158410    0.0262524106058551   1.0289300395715155   1.3570325731412554   0.0288335043233013   0.0288335043281371    0.1885174731158409
0.0288415685054005   0.1886766373279943    0.0262973916868176   1.0409602015251607   1.3573219640421075   0.0288415685001144   0.0288415685054005    0.1886766373279943
0.0288492662179084   0.1888321428251938    0.0263413507953294   1.0534299496621953   1.3576013962020730   0.0288492662123870   0.0288492662179084    0.1888321428251938
0.0288566053941056   0.1889839834683486    0.0263842850909426   1.0663667511964692   1.3578709736920347   0.0288566053885818   0.0288566053941056    0.1889839834683486
0.0288635940190537   0.1891321532630502    0.0264261918233848   1.0798005186899469   1.3581308026847903   0.0288635940137687   0.0288635940190537    0.1891321532630502
0.0288702401331706   0.1892766463598087    0.0264670683317280   1.0937638976419151   1.3583809915118013   0.0288702401283636   0.0288702401331706    0.1892766463598087
0.0288765518309606   0.1894174570542842    0.0265069120435348   1.1082925965424579   1.3586216507234192   0.0288765518268577   0.0288765518309606    0.1894174570542842
0.0288825372597362   0.1895545797875114    0.0265457204739812   1.1234257670054888   1.3588528931529222   0.0288825372565394   0.0288825372597362    0.1895545797875114
0.0288882046183315   0.1896880091461198    0.0265834912249580   1.1392064432175653   1.3590748339847398   0.0288882046162082   0.0288882046183315    0.1896880091461197
0.0288935621558077   0.1898177398625466    0.0266202219841504   1.1556820519614466   1.3592875908272894   0.0288935621548810   0.0288935621558077    0.1898177398625466
0.0288986181701502   0.1899437668152454    0.0266559105240959   1.1729050070137632   1.3594912837909028   0.0288986181704908   0.0288986181701502    0.1899437668152453
0.0289033810069584   0.1900660850288877    0.0266905547012224   1.1909334049261235   1.3596860355713862   0.0289033810085785   0.0289033810069584    0.1900660850288877
0.0289078590581280   0.1901846896745601    0.0267241524548647   1.2098318432826134   1.3598719715398377   0.0289078590609776   0.0289078590581280    0.1901846896745601
0.0289120607605255   0.1902995760699541    0.0267567018062622   1.2296723877574729   1.3600492198394247   0.0289120607644918   0.0289120607605255    0.1902995760699541
0.0289159945946561   0.1904107396795516    0.0267882008575369   1.2505357210495966   1.3602179114899382   0.0289159945995656   0.0289159945946561    0.1904107396795517
0.0289196690833246   0.1905181761148038    0.0268186477906526   1.2725125155539934   1.3603781805010626   0.0289196690889491   0.0289196690833246    0.1905181761148037
0.0289230927902893   0.1906218811343039    0.0268480408663551   1.2957050831571739   1.3605301639954408   0.0289230927963550   0.0289230927902893    0.1906218811343038
0.0289262743189100   0.1907218506439554    0.0268763784230957   1.3202293708027832   1.3606740023428066   0.0289262743251095   0.0289262743189100    0.1907218506439554
0.0289292223107891   0.1908180806971332    0.0269036588759361   1.3462173908732602   1.3608098393066521   0.0289292223167968   0.0289292223107891    0.1908180806971332
0.0289319454444073   0.1909105674948397    0.0269298807154374   1.3738202029875701   1.3609378222051776   0.0289319454498964   0.0289319454444073    0.1909105674948398
0.0289344524337529   0.1909993073858546    0.0269550425065321   1.4032116014482980   1.3610581020885750   0.0289344524384143   0.0289344524337529    0.1909993073858545
0.0289367520269461   0.1910842968668785    0.0269791428873801   1.4345927145912665   1.3611708339350959   0.0289367520305076   0.0289367520269461    0.1910842968668785
0.0289388530048571   0.1911655325826726    0.0270021805682105   1.4681977951349776   1.3612761768688497   0.0289388530071020   0.0289388530048571    0.1911655325826726
0.0289407641797198   0.1912430113261898    0.0270241543301470   1.5043015840687308   1.3613742944028735   0.0289407641805042   0.0289407641797198    0.1912430113261899
0.0289424943937405   0.1913167300387021    0.0270450630240207   1.5432287797806286   1.3614653547118127   0.0289424943930065   0.0289424943937405    0.1913167300387021
0.0289440525177009   0.1913866858099209    0.0270649055691675   1.5853663628241508   1.3615495309395327   0.0289440525154862   0.0289440525177009    0.1913866858099208
0.0289454474495579   0.1914528758781120    0.0270836809522139   1.6311798533027919   1.3616270015482725   0.0289454474459995   0.0289454474495579    0.1914528758781119
0.0289466881130384   0.1915152976302048    0.0271013882258490   1.6812350754617313   1.3616979507176439   0.0289466881083695   0.0289466881130384    0.1915152976302048
0.0289477834562300   0.1915739486018958    0.0271180265075853   1.7362277794209588   1.3617625688040249   0.0289477834507694   0.0289477834562300    0.1915739486018957
0.0289487424501681   0.1916288264777445    0.0271335949785071   1.7970247085093791   1.3618210528739381   0.0289487424443019   0.0289487424501681    0.1916288264777446
0.0289495740874190   0.1916799290912670    0.0271480928820087   1.8647217351131982   1.3618736073291831   0.0289495740815750   0.0289495740874190    0.1916799290912669
0.0289502873806604   0.1917272544250189    0.0271615195225218   1.9407281368625982   1.3619204446473590   0.0289502873752749   0.0289502873806604    0.1917272544250189
0.0289508913612577   0.1917708006106778    0.0271738742642333   2.0268921458472664   1.3619617862698523   0.0289508913567381   0.0289508913612577    0.1917708006106776
0.0289513950778382   0.1918105659291140    0.0271851565297934   2.1256940042469123   1.3619978636817565   0.0289513950745221   0.0289513950778382    0.1918105659291141
0.0289518075948618   0.1918465488104618    0.0271953657990160   2.2405540947041929   1.3620289197470752   0.0289518075929778   0.0289518075948618    0.1918465488104616
0.0289521379911902   0.1918787478341778    0.0272045016075695   2.3763471181279749   1.3620552103922092   0.0289521379908225   0.0289521379911902    0.1918787478341777
0.0289523953586526   0.1919071617291002    0.0272125635456613   2.5403078385205555   1.3620770067794374   0.0289523953597173   0.0289523953586526    0.1919071617291000
0.0289525888006104   0.1919317893734968    0.0272195512567151   2.7437378716524816   1.3620945981962125   0.0289525888028470   0.0289525888006104    0.1919317893734966
0.0289527274305198   0.1919526297951106    0.0272254644360413   3.0055126682165616   1.3621082960410087   0.0289527274335056   0.0289527274305198    0.1919526297951102
0.0289528203704920   0.1919696821711966    0.0272303028295020   3.3601712124721286   1.3621184395959576   0.0289528203736860   0.0289528203704920    0.1919696821711968
0.0289528767498537   0.1919829458285575    0.0272340662321712   3.8799059311841502   1.3621254049667479   0.0289528767526748   0.0289528767498537    0.1919829458285577
0.0289529057037045   0.1919924202435661    0.0272367544869893   4.7518191004238890   1.3621296203715556   0.0289529057056511   0.0289529057037045    0.1919924202435664
0.0289529163714751   0.1920025968865321    0.0272396419930079   12.0000000000000000   1.3621341422860267   0.0289529163714751   0.0289529174820589    0.1919981050421891
